# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	966975	967995	-	XP_021337502.1		XM_021482913.1	conserved Plasmodium membrane protein, unknown function		24423606	BMR1_01G02680	972	323	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	967947	969786	+						24423607	BMR1_01G02685	1840		partial;old_locus_tag=BBM_I02685
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	967947	969786	+	XM_021482914.1		XP_021337503.1	conserved Plasmodium protein, unknown function		24423607	BMR1_01G02685	1758	1758	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	967947	969786	+	XP_021337503.1		XM_021482914.1	conserved Plasmodium protein, unknown function		24423607	BMR1_01G02685	1758	585	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	969889	971135	-						24423608	BMR1_01G02690	1247		partial;old_locus_tag=BBM_I02690
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	969889	971135	-	XM_021482915.1		XP_021337504.1	conserved Plasmodium protein, unknown function		24423608	BMR1_01G02690	1158	1158	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	969889	971135	-	XP_021337504.1		XM_021482915.1	conserved Plasmodium protein, unknown function		24423608	BMR1_01G02690	1158	385	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	972013	972563	-						24423609	BMR1_01G02695	551		partial;old_locus_tag=BBM_I02695
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	972013	972563	-	XM_012792148.1		XP_012647602.1	hypothetical protein		24423609	BMR1_01G02695	522	522	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	972013	972563	-	XP_012647602.1		XM_012792148.1	hypothetical protein		24423609	BMR1_01G02695	522	173	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	973300	974229	+						24423610	BMR1_01G02700	930		partial;old_locus_tag=BBM_I02700
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	973300	974229	+	XM_012792149.1		XP_012647603.1	conserved Plasmodium protein, unknown function		24423610	BMR1_01G02700	930	930	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	973300	974229	+	XP_012647603.1		XM_012792149.1	conserved Plasmodium protein, unknown function		24423610	BMR1_01G02700	930	309	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	974269	975592	-						24423611	BMR1_01G02705	1324		partial;old_locus_tag=BBM_I02705
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	974269	975592	-	XM_021482916.1		XP_021337505.1	glutamyl-Q tRNA(Asp) synthetase		24423611	BMR1_01G02705	1155	1155	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	974269	975592	-	XP_021337505.1		XM_021482916.1	glutamyl-Q tRNA(Asp) synthetase		24423611	BMR1_01G02705	1155	384	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	975909	977163	+						24423612	BMR1_01G02710	1255		partial;old_locus_tag=BBM_I02710
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	975909	977163	+	XM_021482917.1		XP_021337506.1	translation initiation factor eIF-4A		24423612	BMR1_01G02710	1212	1212	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	975909	977163	+	XP_021337506.1		XM_021482917.1	translation initiation factor eIF-4A		24423612	BMR1_01G02710	1212	403	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	977203	978197	-						24423613	BMR1_01G02715	995		partial;old_locus_tag=BBM_I02715
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	977203	978197	-	XM_021482918.1		XP_021337507.1	hypothetical protein		24423613	BMR1_01G02715	909	909	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	977203	978197	-	XP_021337507.1		XM_021482918.1	hypothetical protein		24423613	BMR1_01G02715	909	302	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	978384	979153	-						24423614	BMR1_01G02720	770		partial;old_locus_tag=BBM_I02720
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	978384	979153	-	XM_021482919.1		XP_021337508.1	conserved protein, unknown function		24423614	BMR1_01G02720	612	612	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	978384	979153	-	XP_021337508.1		XM_021482919.1	conserved protein, unknown function		24423614	BMR1_01G02720	612	203	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	979271	979975	+						24423615	BMR1_01G02725	705		partial;old_locus_tag=BBM_I02725
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	979271	979975	+	XM_012792154.1		XP_012647608.1	Der1-like family		24423615	BMR1_01G02725	636	636	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	979271	979975	+	XP_012647608.1		XM_012792154.1	Der1-like family		24423615	BMR1_01G02725	636	211	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	980575	985674	-						24423616	BMR1_01G02730	5100		partial;old_locus_tag=BBM_I02730
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	980575	985674	-	XM_021482920.1		XP_021337509.1	Rho GTPase-activating protein gacHH		24423616	BMR1_01G02730	4020	4020	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	980575	985674	-	XP_021337509.1		XM_021482920.1	Rho GTPase-activating protein gacHH		24423616	BMR1_01G02730	4020	1339	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	986034	986758	-						24423617	BMR1_01G02730_2	725		partial;old_locus_tag=BBM_I02735
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	986034	986758	-	XM_021482921.1		XP_021337510.1	DNA-directed RNA polymerase III subunit RPC4, putative		24423617	BMR1_01G02730_2	660	660	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	986034	986758	-	XP_021337510.1		XM_021482921.1	DNA-directed RNA polymerase III subunit RPC4, putative		24423617	BMR1_01G02730_2	660	219	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	987130	991952	-						24423618	BMR1_01G02740	4823		partial;old_locus_tag=BBM_I02740
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	987130	991952	-	XM_021482922.1		XP_021337511.1	structural maintenance of chromosome 4		24423618	BMR1_01G02740	3930	3930	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	987130	991952	-	XP_021337511.1		XM_021482922.1	structural maintenance of chromosome 4		24423618	BMR1_01G02740	3930	1309	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	992065	992508	+						24423619	BMR1_01G02745	444		partial;old_locus_tag=BBM_I02745
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	992065	992508	+	XM_021482923.1		XP_021337512.1	conserved Plasmodium protein, unknown function		24423619	BMR1_01G02745	357	357	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	992065	992508	+	XP_021337512.1		XM_021482923.1	conserved Plasmodium protein, unknown function		24423619	BMR1_01G02745	357	118	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	992982	994766	-						24423620	BMR1_01G02750	1785		partial;old_locus_tag=BBM_I02750
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	992982	994766	-	XM_012792159.2		XP_012647613.2			24423620	BMR1_01G02750	1785	1785	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	992982	994766	-	XP_012647613.2		XM_012792159.2	hypothetical protein		24423620	BMR1_01G02750	1785	594	
gene	tRNA	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	994845	994917	+						24423621	BMR1_01G02751	73		old_locus_tag=BBM_I02752
tRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	994845	994917	+				tRNA-Glu		24423621	BMR1_01G02751	73		
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	995126	995751	+						24423622	BMR1_01G02755	626		partial;old_locus_tag=BBM_I02755
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	995126	995751	+	XM_021482924.1		XP_021337513.1	conserved Plasmodium protein, unknown function		24423622	BMR1_01G02755	561	561	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	995126	995751	+	XP_021337513.1		XM_021482924.1	conserved Plasmodium protein, unknown function		24423622	BMR1_01G02755	561	186	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	996506	999528	+						24423623	BMR1_01G02760	3023		partial;old_locus_tag=BBM_I02760
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	996506	999528	+	XM_012792161.1		XP_012647615.1	minichromosome maintenance protein 6		24423623	BMR1_01G02760	2568	2568	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	996506	999528	+	XP_012647615.1		XM_012792161.1	minichromosome maintenance protein 6		24423623	BMR1_01G02760	2568	855	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	999776	1001577	-						24423624	BMR1_01G02765	1802		partial;old_locus_tag=BBM_I02765
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	999776	1001577	-	XM_021482925.1		XP_021337514.1	RAP protein, putative		24423624	BMR1_01G02765	1593	1593	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	999776	1001577	-	XP_021337514.1		XM_021482925.1	RAP protein, putative		24423624	BMR1_01G02765	1593	530	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1001658	1002800	+						24423625	BMR1_01G02770	1143		partial;old_locus_tag=BBM_I02770
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1001658	1002800	+	XM_012792163.1		XP_012647617.1			24423625	BMR1_01G02770	1143	1143	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1001658	1002800	+	XP_012647617.1		XM_012792163.1	Histone-lysine N-methyltransferase SMYD3		24423625	BMR1_01G02770	1143	380	
gene	tRNA	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1003320	1003392	-						24423626	BMR1_01G02771	73		old_locus_tag=BBM_I02772
tRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1003320	1003392	-				tRNA-Glu		24423626	BMR1_01G02771	73		
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1003532	1005934	+						24423627	BMR1_01G02775	2403		partial;old_locus_tag=BBM_I02775
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1003532	1005934	+	XM_012792164.1		XP_012647618.1			24423627	BMR1_01G02775	2403	2403	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1003532	1005934	+	XP_012647618.1		XM_012792164.1	conserved Plasmodium protein, unknown function		24423627	BMR1_01G02775	2403	800	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1006422	1008907	+						24423628	BMR1_01G02780	2486		partial;old_locus_tag=BBM_I02780
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1006422	1008907	+	XM_021482926.1		XP_021337515.1	hypothetical protein		24423628	BMR1_01G02780	2463	2463	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1006422	1008907	+	XP_021337515.1		XM_021482926.1	hypothetical protein		24423628	BMR1_01G02780	2463	820	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1009411	1011927	-						24423629	BMR1_01G02785	2517		partial;old_locus_tag=BBM_I02785
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1009411	1011927	-	XM_021482927.1		XP_021337516.1	long-chain acyl-CoA synthetase		24423629	BMR1_01G02785	2088	2088	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1009411	1011927	-	XP_021337516.1		XM_021482927.1	long-chain acyl-CoA synthetase		24423629	BMR1_01G02785	2088	695	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1012501	1012843	+						24423630	BMR1_01G02790	343		partial;old_locus_tag=BBM_I02790
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1012501	1012843	+	XM_012792167.1		XP_012647621.1	U6 snRNA-associated Sm-like protein LSm3		24423630	BMR1_01G02790	282	282	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1012501	1012843	+	XP_012647621.1		XM_012792167.1	U6 snRNA-associated Sm-like protein LSm3		24423630	BMR1_01G02790	282	93	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1013176	1014116	-						24423631	BMR1_01G02795	941		partial;old_locus_tag=BBM_I02795
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1013176	1014116	-	XM_012792168.2		XP_012647622.2	hypothetical protein		24423631	BMR1_01G02795	921	921	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1013176	1014116	-	XP_012647622.2		XM_012792168.2	hypothetical protein		24423631	BMR1_01G02795	921	306	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1014168	1015547	+						24423632	BMR1_01G02800	1380		partial;old_locus_tag=BBM_I02800
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1014168	1015547	+	XM_021482928.1		XP_021337517.1	hypothetical protein		24423632	BMR1_01G02800	1296	1296	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1014168	1015547	+	XP_021337517.1		XM_021482928.1	hypothetical protein		24423632	BMR1_01G02800	1296	431	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1015569	1016796	-						24423633	BMR1_01G02805	1228		partial;old_locus_tag=BBM_I02805
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1015569	1016796	-	XM_021482929.1		XP_021337518.1	DNA binding protein, putative		24423633	BMR1_01G02805	1167	1167	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1015569	1016796	-	XP_021337518.1		XM_021482929.1	DNA binding protein, putative		24423633	BMR1_01G02805	1167	388	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1016942	1018153	+						24423634	BMR1_01G02810	1212		partial;old_locus_tag=BBM_I02810
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1016942	1018153	+	XM_012792171.1		XP_012647625.1	REI1, pre-60S factor REI1		24423634	BMR1_01G02810	1212	1212	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1016942	1018153	+	XP_012647625.1		XM_012792171.1	REI1, pre-60S factor REI1		24423634	BMR1_01G02810	1212	403	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1018130	1019209	-						24423635	BMR1_01G02815	1080		partial;old_locus_tag=BBM_I02815
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1018130	1019209	-	XM_021482930.1		XP_021337519.1	Coenzyme Q (ubiquinone) biosynthesis protein Coq4		24423635	BMR1_01G02815	921	921	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1018130	1019209	-	XP_021337519.1		XM_021482930.1	Coenzyme Q (ubiquinone) biosynthesis protein Coq4		24423635	BMR1_01G02815	921	306	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1019235	1019507	-						24423636	BMR1_01G02820	273		partial;old_locus_tag=BBM_I02820
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1019235	1019507	-	XM_021482931.1		XP_021337520.1	conserved Plasmodium protein, unknown function		24423636	BMR1_01G02820	213	213	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1019235	1019507	-	XP_021337520.1		XM_021482931.1	conserved Plasmodium protein, unknown function		24423636	BMR1_01G02820	213	70	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1020006	1021993	+						24423637	BMR1_01G02825	1988		partial;old_locus_tag=BBM_I02825
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1020006	1021993	+	XM_012792174.1		XP_012647628.1	Papain family cysteine protease		24423637	BMR1_01G02825	1620	1620	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1020006	1021993	+	XP_012647628.1		XM_012792174.1	Papain family cysteine protease		24423637	BMR1_01G02825	1620	539	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1023233	1024627	+						24423638	BMR1_01G02830	1395		partial;old_locus_tag=BBM_I02830
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1023233	1024627	+	XM_021482932.1		XP_021337521.1	molecular chaperone DnaJ		24423638	BMR1_01G02830	1311	1311	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1023233	1024627	+	XP_021337521.1		XM_021482932.1	molecular chaperone DnaJ		24423638	BMR1_01G02830	1311	436	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1025281	1027912	+						24423639	BMR1_01G02835	2632		partial;old_locus_tag=BBM_I02835
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1025281	1027912	+	XM_021482933.1		XP_021337522.1	replication factor A1		24423639	BMR1_01G02835	2010	2010	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1025281	1027912	+	XP_021337522.1		XM_021482933.1	replication factor A1		24423639	BMR1_01G02835	2010	669	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1028339	1029216	+						24423640	BMR1_01G02840	878		partial;old_locus_tag=BBM_I02840
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1028339	1029216	+	XM_012792177.1		XP_012647631.1	Probable 39S ribosomal protein L24 mitochondrial		24423640	BMR1_01G02840	699	699	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1028339	1029216	+	XP_012647631.1		XM_012792177.1	Probable 39S ribosomal protein L24 mitochondrial		24423640	BMR1_01G02840	699	232	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1029361	1030389	-						24423641	BMR1_01G02845	1029		partial;old_locus_tag=BBM_I02845
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1029361	1030389	-	XM_021482934.1		XP_021337523.1	Mitochondrial DNA replication protein YHM2		24423641	BMR1_01G02845	822	822	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1029361	1030389	-	XP_021337523.1		XM_021482934.1	Mitochondrial DNA replication protein YHM2		24423641	BMR1_01G02845	822	273	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1031607	1032478	-						24423642	BMR1_01G02850	872		partial;old_locus_tag=BBM_I02850
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1031607	1032478	-	XM_012792179.1		XP_012647633.1	VIT family		24423642	BMR1_01G02850	789	789	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1031607	1032478	-	XP_012647633.1		XM_012792179.1	VIT family		24423642	BMR1_01G02850	789	262	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1032862	1033479	-						24423643	BMR1_01G02855	618		partial;old_locus_tag=BBM_I02855
mRNA		GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1032862	1033479	-	XM_012792180.1		XP_012647634.1			24423643	BMR1_01G02855	618	618	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	I	NC_027205.1	1032862	1033479	-	XP_012647634.1		XM_012792180.1	hypothetical protein		24423643	BMR1_01G02855	618	205	
