# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	56209	56940	+	XM_029014918.1		XP_028872681.1	uncharacterized protein		39878396	BXIN_0983	732	732	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	56209	56940	+	XP_028872681.1		XM_029014918.1	uncharacterized protein		39878396	BXIN_0983	732	243	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	57457	58680	+						39878397	BXIN_0984	1224		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	57457	58680	+	XM_029014919.1		XP_028872686.1	uncharacterized protein		39878397	BXIN_0984	1224	1224	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	57457	58680	+	XP_028872686.1		XM_029014919.1	uncharacterized protein		39878397	BXIN_0984	1224	407	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	59261	60934	+						39878398	BXIN_0985	1674		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	59261	60934	+	XM_029014920.1		XP_028872687.1	Regulator of chromosome condensation		39878398	BXIN_0985	1545	1545	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	59261	60934	+	XP_028872687.1		XM_029014920.1	Regulator of chromosome condensation		39878398	BXIN_0985	1545	514	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	61229	62800	-						39878399	BXIN_0986	1572		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	61229	62800	-	XM_029014921.1		XP_028872684.1	uncharacterized protein		39878399	BXIN_0986	1572	1572	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	61229	62800	-	XP_028872684.1		XM_029014921.1	uncharacterized protein		39878399	BXIN_0986	1572	523	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	63877	67125	+						39878400	BXIN_0987	3249		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	63877	67125	+	XM_029014922.1		XP_028872685.1	Ubiquitin carboxyl-terminal hydrolase 25		39878400	BXIN_0987	3249	3249	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	63877	67125	+	XP_028872685.1		XM_029014922.1	Ubiquitin carboxyl-terminal hydrolase 25		39878400	BXIN_0987	3249	1082	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	67751	68473	+					ispH	39878401	BXIN_0988	723		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	67751	68473	+	XM_029014923.1		XP_028872678.1	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	ispH	39878401	BXIN_0988	723	723	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	67751	68473	+	XP_028872678.1		XM_029014923.1	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	ispH	39878401	BXIN_0988	723	240	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	68638	69331	-						39878402	BXIN_0989	694		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	68638	69331	-	XM_029014924.1		XP_028872679.1	uncharacterized protein		39878402	BXIN_0989	585	585	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	68638	69331	-	XP_028872679.1		XM_029014924.1	uncharacterized protein		39878402	BXIN_0989	585	194	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	69922	71381	+						39878403	BXIN_0990	1460		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	69922	71381	+	XM_029014925.1		XP_028872661.1	Apoptosis-inducing factor 3		39878403	BXIN_0990	1107	1107	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	69922	71381	+	XP_028872661.1		XM_029014925.1	Apoptosis-inducing factor 3		39878403	BXIN_0990	1107	368	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	72063	72463	-						39878404	BXIN_0991	401		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	72063	72463	-	XM_029014926.1		XP_028872660.1	uncharacterized protein		39878404	BXIN_0991	330	330	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	72063	72463	-	XP_028872660.1		XM_029014926.1	uncharacterized protein		39878404	BXIN_0991	330	109	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	72680	73268	+						39878405	BXIN_0992	589		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	72680	73268	+	XM_029014927.1		XP_028872663.1	uncharacterized protein		39878405	BXIN_0992	402	402	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	72680	73268	+	XP_028872663.1		XM_029014927.1	uncharacterized protein		39878405	BXIN_0992	402	133	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	73433	84247	-					vps13F	39878406	BXIN_0993	10815		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	73433	84247	-	XM_029014928.1		XP_028872662.1	putative vacuolar protein sorting-associated protein 13F	vps13F	39878406	BXIN_0993	10815	10815	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	73433	84247	-	XP_028872662.1		XM_029014928.1	putative vacuolar protein sorting-associated protein 13F	vps13F	39878406	BXIN_0993	10815	3604	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	85351	91389	+						39878407	BXIN_0994	6039		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	85351	91389	+	XM_029014929.1		XP_028872665.1	putative helicase		39878407	BXIN_0994	6039	6039	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	85351	91389	+	XP_028872665.1		XM_029014929.1	putative helicase		39878407	BXIN_0994	6039	2012	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	91949	94462	+						39878408	BXIN_0995	2514		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	91949	94462	+	XM_029014930.1		XP_028872664.1	Ras-related protein Rab-7a		39878408	BXIN_0995	930	930	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	91949	94462	+	XP_028872664.1		XM_029014930.1	Ras-related protein Rab-7a		39878408	BXIN_0995	930	309	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	95532	96134	+						39878409	BXIN_0996	603		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	95532	96134	+	XM_029014931.1		XP_028872667.1	Protein RER1		39878409	BXIN_0996	603	603	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	95532	96134	+	XP_028872667.1		XM_029014931.1	Protein RER1		39878409	BXIN_0996	603	200	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	96806	101134	-						39878410	BXIN_0997	4329		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	96806	101134	-	XM_029014932.1		XP_028872666.1	uncharacterized protein		39878410	BXIN_0997	4329	4329	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	96806	101134	-	XP_028872666.1		XM_029014932.1	uncharacterized protein		39878410	BXIN_0997	4329	1442	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	101861	104456	+						39878411	BXIN_0998	2596		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	101861	104456	+	XM_029014933.1		XP_028872659.1	Cullin-4B		39878411	BXIN_0998	2343	2343	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	101861	104456	+	XP_028872659.1		XM_029014933.1	Cullin-4B		39878411	BXIN_0998	2343	780	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	104501	106378	-						39878412	BXIN_0999	1878		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	104501	106378	-	XM_029014934.1		XP_028872658.1	uncharacterized protein		39878412	BXIN_0999	1878	1878	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	104501	106378	-	XP_028872658.1		XM_029014934.1	uncharacterized protein		39878412	BXIN_0999	1878	625	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	107373	108314	+						39878413	BXIN_1000	942		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	107373	108314	+	XM_029014935.1		XP_028872671.1	uncharacterized protein		39878413	BXIN_1000	942	942	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	107373	108314	+	XP_028872671.1		XM_029014935.1	uncharacterized protein		39878413	BXIN_1000	942	313	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	108714	110288	-						39878414	BXIN_1001	1575		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	108714	110288	-	XM_029014936.1		XP_028872672.1	uncharacterized protein		39878414	BXIN_1001	735	735	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	108714	110288	-	XP_028872672.1		XM_029014936.1	uncharacterized protein		39878414	BXIN_1001	735	244	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	110546	110916	+						39878415	BXIN_1002	371		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	110546	110916	+	XM_029014937.1		XP_028872673.1	uncharacterized protein		39878415	BXIN_1002	330	330	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	110546	110916	+	XP_028872673.1		XM_029014937.1	uncharacterized protein		39878415	BXIN_1002	330	109	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	111383	112669	+						39878416	BXIN_1003	1287		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	111383	112669	+	XM_029014938.1		XP_028872674.1	uncharacterized protein		39878416	BXIN_1003	1287	1287	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	111383	112669	+	XP_028872674.1		XM_029014938.1	uncharacterized protein		39878416	BXIN_1003	1287	428	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	112757	113131	-						39878417	BXIN_1004	375		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	112757	113131	-	XM_029014939.1		XP_028872668.1	uncharacterized protein		39878417	BXIN_1004	375	375	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	112757	113131	-	XP_028872668.1		XM_029014939.1	uncharacterized protein		39878417	BXIN_1004	375	124	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	113440	116979	+						39878418	BXIN_1005	3540		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	113440	116979	+	XM_029014940.1		XP_028872669.1	ATP-dependent helicase NAM7		39878418	BXIN_1005	3255	3255	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	113440	116979	+	XP_028872669.1		XM_029014940.1	ATP-dependent helicase NAM7		39878418	BXIN_1005	3255	1084	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	118304	119038	+						39878419	BXIN_1006	735		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	118304	119038	+	XM_029014941.1		XP_028872670.1	uncharacterized protein		39878419	BXIN_1006	522	522	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639235.1	118304	119038	+	XP_028872670.1		XM_029014941.1	uncharacterized protein		39878419	BXIN_1006	522	173	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639345.1	167	478	+						39878420	BXIN_1007	312		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639345.1	167	478	+	XM_029014942.1		XP_028870693.1	uncharacterized protein		39878420	BXIN_1007	312	312	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639345.1	167	478	+	XP_028870693.1		XM_029014942.1	uncharacterized protein		39878420	BXIN_1007	312	103	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639349.1	63	416	+						39878421	BXIN_1008	354		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639349.1	63	416	+	XM_029014943.1		XP_028870692.1	uncharacterized protein		39878421	BXIN_1008	354	354	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639349.1	63	416	+	XP_028870692.1		XM_029014943.1	uncharacterized protein		39878421	BXIN_1008	354	117	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	618	6290	+						39878422	BXIN_1010	5673		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	618	6290	+	XM_029014944.1		XP_028872488.1	WD repeat-containing protein 82		39878422	BXIN_1010	4095	4095	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	618	6290	+	XP_028872488.1		XM_029014944.1	WD repeat-containing protein 82		39878422	BXIN_1010	4095	1364	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	6564	7373	-						39878423	BXIN_1011	810		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	6564	7373	-	XM_029014945.1		XP_028872487.1	uncharacterized protein		39878423	BXIN_1011	669	669	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	6564	7373	-	XP_028872487.1		XM_029014945.1	uncharacterized protein		39878423	BXIN_1011	669	222	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	7799	8705	+						39878424	BXIN_1012	907		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	7799	8705	+	XM_029014946.1		XP_028872486.1	uncharacterized protein		39878424	BXIN_1012	621	621	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	7799	8705	+	XP_028872486.1		XM_029014946.1	uncharacterized protein		39878424	BXIN_1012	621	206	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	9698	10767	-					prs	39878425	BXIN_1013	1070		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	9698	10767	-	XM_029014947.1		XP_028872485.1	Ribose-phosphate pyrophosphokinase	prs	39878425	BXIN_1013	966	966	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	9698	10767	-	XP_028872485.1		XM_029014947.1	Ribose-phosphate pyrophosphokinase	prs	39878425	BXIN_1013	966	321	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	11417	12737	-						39878426	BXIN_1014	1321		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	11417	12737	-	XM_029014948.1		XP_028872492.1	Phosphoglycerate kinase		39878426	BXIN_1014	1248	1248	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	11417	12737	-	XP_028872492.1		XM_029014948.1	Phosphoglycerate kinase		39878426	BXIN_1014	1248	415	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	13032	14204	-						39878427	BXIN_1015	1173		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	13032	14204	-	XM_029014949.1		XP_028872491.1	uncharacterized protein		39878427	BXIN_1015	1173	1173	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	13032	14204	-	XP_028872491.1		XM_029014949.1	uncharacterized protein		39878427	BXIN_1015	1173	390	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	14369	14803	-						39878428	BXIN_1016	435		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	14369	14803	-	XM_029014950.1		XP_028872490.1	uncharacterized protein		39878428	BXIN_1016	435	435	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	14369	14803	-	XP_028872490.1		XM_029014950.1	uncharacterized protein		39878428	BXIN_1016	435	144	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	14979	15411	-						39878429	BXIN_1017	433		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	14979	15411	-	XM_029014951.1		XP_028872489.1	60S ribosomal protein L35		39878429	BXIN_1017	372	372	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	14979	15411	-	XP_028872489.1		XM_029014951.1	60S ribosomal protein L35		39878429	BXIN_1017	372	123	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	15761	16650	+						39878430	BXIN_1018	890		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	15761	16650	+	XM_029014952.1		XP_028872484.1	putative adenylate kinase		39878430	BXIN_1018	717	717	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	15761	16650	+	XP_028872484.1		XM_029014952.1	putative adenylate kinase		39878430	BXIN_1018	717	238	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	17275	18314	-						39878431	BXIN_1019	1040		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	17275	18314	-	XM_029014953.1		XP_028872483.1	Nuclear cap-binding protein subunit 2		39878431	BXIN_1019	606	606	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	17275	18314	-	XP_028872483.1		XM_029014953.1	Nuclear cap-binding protein subunit 2		39878431	BXIN_1019	606	201	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	18697	19695	-						39878432	BXIN_1020	999		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	18697	19695	-	XM_029014954.1		XP_028872479.1	uncharacterized protein		39878432	BXIN_1020	999	999	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	18697	19695	-	XP_028872479.1		XM_029014954.1	uncharacterized protein		39878432	BXIN_1020	999	332	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	20647	23292	+					yheS	39878433	BXIN_1021	2646		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	20647	23292	+	XM_029014955.1		XP_028872480.1	putative ABC transporter ATP-binding protein YheS	yheS	39878433	BXIN_1021	2646	2646	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639241.1	20647	23292	+	XP_028872480.1		XM_029014955.1	putative ABC transporter ATP-binding protein YheS	yheS	39878433	BXIN_1021	2646	881	
