# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3107589	3108635	-	XM_029010131.1		XP_028865964.1	aminoglycoside phosphotransferase, putative		39873491	BOVATA_012140	1011	1011	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3107589	3108635	-	XP_028865964.1		XM_029010131.1	aminoglycoside phosphotransferase, putative		39873491	BOVATA_012140	1011	336	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3109137	3109598	+						39873492	BOVATA_012150	462		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3109137	3109598	+	XM_029010132.1		XP_028865965.1	plexin-A4 isoform X1, putative		39873492	BOVATA_012150	462	462	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3109137	3109598	+	XP_028865965.1		XM_029010132.1	plexin-A4 isoform X1, putative		39873492	BOVATA_012150	462	153	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3109188	3111189	-						39873493	BOVATA_012160	2002		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3109188	3111189	-	XM_029010133.1		XP_028865966.1	T-complex 1 delta subunit		39873493	BOVATA_012160	1608	1608	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3109188	3111189	-	XP_028865966.1		XM_029010133.1	T-complex 1 delta subunit		39873493	BOVATA_012160	1608	535	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3112312	3115302	+						39873494	BOVATA_012170	2991		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3112312	3115302	+	XM_029010134.1		XP_028865967.1	WD G-beta repeat-containing protein		39873494	BOVATA_012170	2808	2808	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3112312	3115302	+	XP_028865967.1		XM_029010134.1	WD G-beta repeat-containing protein		39873494	BOVATA_012170	2808	935	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3115511	3119873	+						39873495	BOVATA_012180	4363		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3115511	3119873	+	XM_029010135.1		XP_028865968.1	DNA damage-binding 1		39873495	BOVATA_012180	4326	4326	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3115511	3119873	+	XP_028865968.1		XM_029010135.1	DNA damage-binding 1		39873495	BOVATA_012180	4326	1441	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3120052	3120720	-						39873496	BOVATA_012190	669		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3120052	3120720	-	XM_029010136.1		XP_028865969.1	cyclophilin		39873496	BOVATA_012190	669	669	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3120052	3120720	-	XP_028865969.1		XM_029010136.1	cyclophilin		39873496	BOVATA_012190	669	222	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3121242	3122489	+						39873497	BOVATA_012200	1248		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3121242	3122489	+	XM_029010137.1		XP_028865970.1	mRNA capping beta chain		39873497	BOVATA_012200	1248	1248	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3121242	3122489	+	XP_028865970.1		XM_029010137.1	mRNA capping beta chain		39873497	BOVATA_012200	1248	415	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3128818	3131890	+						39873498	BOVATA_012210	3073		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3128818	3131890	+	XM_029010138.1		XP_028865971.1	Extracellular matrix-binding ebh, putative		39873498	BOVATA_012210	2349	2349	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3128818	3131890	+	XP_028865971.1		XM_029010138.1	Extracellular matrix-binding ebh, putative		39873498	BOVATA_012210	2349	782	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3136437	3142298	+						39873499	BOVATA_012220	5862		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3136437	3142298	+	XM_029010139.1		XP_028865972.1	uncharacterized protein		39873499	BOVATA_012220	5862	5862	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3136437	3142298	+	XP_028865972.1		XM_029010139.1	uncharacterized protein		39873499	BOVATA_012220	5862	1953	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3143326	3144156	-						39873500	BOVATA_012230	831		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3143326	3144156	-	XM_029010140.1		XP_028865973.1	uncharacterized protein		39873500	BOVATA_012230	831	831	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3143326	3144156	-	XP_028865973.1		XM_029010140.1	uncharacterized protein		39873500	BOVATA_012230	831	276	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3146079	3146984	+						39873501	BOVATA_012240	906		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3146079	3146984	+	XM_029010141.1		XP_028865974.1	uncharacterized protein		39873501	BOVATA_012240	906	906	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3146079	3146984	+	XP_028865974.1		XM_029010141.1	uncharacterized protein		39873501	BOVATA_012240	906	301	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3147779	3151684	-						39873502	BOVATA_012250	3906		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3147779	3151684	-	XM_029010142.1		XP_028865975.1	acyl-diacylglycerol acyltransferase 1-related enzyme		39873502	BOVATA_012250	3393	3393	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3147779	3151684	-	XP_028865975.1		XM_029010142.1	acyl-diacylglycerol acyltransferase 1-related enzyme		39873502	BOVATA_012250	3393	1130	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3152562	3153101	-						39873503	BOVATA_012260	540		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3152562	3153101	-	XM_029010143.1		XP_028865976.1	tRNA guanylyltransferase		39873503	BOVATA_012260	426	426	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3152562	3153101	-	XP_028865976.1		XM_029010143.1	tRNA guanylyltransferase		39873503	BOVATA_012260	426	141	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3153274	3154473	-						39873504	BOVATA_012270	1200		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3153274	3154473	-	XM_029010144.1		XP_028865977.1	uncharacterized protein		39873504	BOVATA_012270	1086	1086	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3153274	3154473	-	XP_028865977.1		XM_029010144.1	uncharacterized protein		39873504	BOVATA_012270	1086	361	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3154745	3155961	+						39873505	BOVATA_012280	1217		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3154745	3155961	+	XM_029010145.1		XP_028865978.1	concanavalin A-like lectin glucanase family protein, putative		39873505	BOVATA_012280	1041	1041	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3154745	3155961	+	XP_028865978.1		XM_029010145.1	concanavalin A-like lectin glucanase family protein, putative		39873505	BOVATA_012280	1041	346	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3155983	3159952	-						39873506	BOVATA_012290	3970		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3155983	3159952	-	XM_029010146.1		XP_028865979.1	ABC transporter		39873506	BOVATA_012290	3516	3516	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3155983	3159952	-	XP_028865979.1		XM_029010146.1	ABC transporter		39873506	BOVATA_012290	3516	1171	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3156160	3156528	+						39873507	BOVATA_012300	369		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3156160	3156528	+	XM_029010147.1		XP_028865980.1	uncharacterized protein		39873507	BOVATA_012300	369	369	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3156160	3156528	+	XP_028865980.1		XM_029010147.1	uncharacterized protein		39873507	BOVATA_012300	369	122	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3160300	3160835	+						39873508	BOVATA_012310	536		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3160300	3160835	+	XM_029010148.1		XP_028865981.1	uncharacterized protein		39873508	BOVATA_012310	231	231	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3160300	3160835	+	XP_028865981.1		XM_029010148.1	uncharacterized protein		39873508	BOVATA_012310	231	76	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3161606	3163179	+						39873509	BOVATA_012320	1574		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3161606	3163179	+	XM_029010149.1		XP_028865982.1	uncharacterized protein		39873509	BOVATA_012320	1359	1359	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3161606	3163179	+	XP_028865982.1		XM_029010149.1	uncharacterized protein		39873509	BOVATA_012320	1359	452	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3163242	3163897	-						39873510	BOVATA_012330	656		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3163242	3163897	-	XM_029010150.1		XP_028865983.1	Cro Cl family transcriptional regulator, putative		39873510	BOVATA_012330	513	513	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3163242	3163897	-	XP_028865983.1		XM_029010150.1	Cro Cl family transcriptional regulator, putative		39873510	BOVATA_012330	513	170	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3165310	3166992	-						39873511	BOVATA_012340	1683		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3165310	3166992	-	XM_029010151.1		XP_028865984.1	AT hook motif-containing protein, putative		39873511	BOVATA_012340	1683	1683	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3165310	3166992	-	XP_028865984.1		XM_029010151.1	AT hook motif-containing protein, putative		39873511	BOVATA_012340	1683	560	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3169170	3175110	+						39873512	BOVATA_012350	5941		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3169170	3175110	+	XM_029010152.1		XP_028865985.1	vacuolar sorting-associated 8 homolog, putative		39873512	BOVATA_012350	5838	5838	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3169170	3175110	+	XP_028865985.1		XM_029010152.1	vacuolar sorting-associated 8 homolog, putative		39873512	BOVATA_012350	5838	1945	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3174850	3175572	-						39873513	BOVATA_012360	723		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3174850	3175572	-	XM_029010153.1		XP_028865986.1	uncharacterized protein		39873513	BOVATA_012360	723	723	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3174850	3175572	-	XP_028865986.1		XM_029010153.1	uncharacterized protein		39873513	BOVATA_012360	723	240	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3176460	3177540	+						39873514	BOVATA_012370	1081		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3176460	3177540	+	XM_029010154.1		XP_028865987.1	dihydrolipoamide succinyltransferase		39873514	BOVATA_012370	1044	1044	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3176460	3177540	+	XP_028865987.1		XM_029010154.1	dihydrolipoamide succinyltransferase		39873514	BOVATA_012370	1044	347	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3177256	3186019	-						39873515	BOVATA_012380	8764		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3177256	3186019	-	XM_029010155.1		XP_028865988.1	RNA pseudouridine synthase superfamily protein		39873515	BOVATA_012380	8673	8673	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3177256	3186019	-	XP_028865988.1		XM_029010155.1	RNA pseudouridine synthase superfamily protein		39873515	BOVATA_012380	8673	2890	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3179633	3180121	+						39873516	BOVATA_012390	489		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3179633	3180121	+	XM_029010156.1		XP_028865989.1	hydrolase family protein, putative		39873516	BOVATA_012390	489	489	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3179633	3180121	+	XP_028865989.1		XM_029010156.1	hydrolase family protein, putative		39873516	BOVATA_012390	489	162	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3180821	3181384	+						39873517	BOVATA_012400	564		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3180821	3181384	+	XM_029010157.1		XP_028865990.1	C4-dicarboxylate transporter, putative		39873517	BOVATA_012400	564	564	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3180821	3181384	+	XP_028865990.1		XM_029010157.1	C4-dicarboxylate transporter, putative		39873517	BOVATA_012400	564	187	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3187496	3192085	+						39873518	BOVATA_012410	4590		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3187496	3192085	+	XM_029010158.1		XP_028865991.1	glutathione synthetase		39873518	BOVATA_012410	3969	3969	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3187496	3192085	+	XP_028865991.1		XM_029010158.1	glutathione synthetase		39873518	BOVATA_012410	3969	1322	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3190358	3193366	-						39873519	BOVATA_012420	3009		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3190358	3193366	-	XM_029010159.1		XP_028865992.1	prefoldin subunit		39873519	BOVATA_012420	2358	2358	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3190358	3193366	-	XP_028865992.1		XM_029010159.1	prefoldin subunit		39873519	BOVATA_012420	2358	785	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3193476	3194740	-						39873520	BOVATA_012430	1265		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3193476	3194740	-	XM_029010160.1		XP_028865993.1	tRNA-dihydrouridine synthase 4		39873520	BOVATA_012430	1110	1110	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3193476	3194740	-	XP_028865993.1		XM_029010160.1	tRNA-dihydrouridine synthase 4		39873520	BOVATA_012430	1110	369	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3195161	3198070	-						39873521	BOVATA_012440	2910		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3195161	3198070	-	XM_029010161.1		XP_028865994.1	uncharacterized protein		39873521	BOVATA_012440	2580	2580	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3195161	3198070	-	XP_028865994.1		XM_029010161.1	uncharacterized protein		39873521	BOVATA_012440	2580	859	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3198289	3199017	+						39873522	BOVATA_012450	729		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3198289	3199017	+	XM_029010162.1		XP_028865995.1	EKC KEOPS complex subunit TPRKB		39873522	BOVATA_012450	618	618	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3198289	3199017	+	XP_028865995.1		XM_029010162.1	EKC KEOPS complex subunit TPRKB		39873522	BOVATA_012450	618	205	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3201031	3202212	+						39873523	BOVATA_012460	1182		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3201031	3202212	+	XM_029010163.1		XP_028865996.1	uncharacterized protein		39873523	BOVATA_012460	1182	1182	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3201031	3202212	+	XP_028865996.1		XM_029010163.1	uncharacterized protein		39873523	BOVATA_012460	1182	393	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3205108	3205708	+						39873524	BOVATA_012470	601		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3205108	3205708	+	XM_029010164.1		XP_028865997.1	translationally-controlled tumor protein		39873524	BOVATA_012470	528	528	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3205108	3205708	+	XP_028865997.1		XM_029010164.1	translationally-controlled tumor protein		39873524	BOVATA_012470	528	175	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638328.1	3206000	3206952	+						39873525	BOVATA_012480	953		partial
